PatchName,mean_r,mean_g,mean_b,std_r,std_g,std_b
TCGA-CM-6169_nonMSIH_x8224_y23040_patch00157.png,119.45,78.06,123.63,41.6,40.91,36.79
TCGA-CM-6169_nonMSIH_x9760_y26112_patch00291.png,206.95,166.3,191.26,34.92,55.48,40.13
TCGA-CM-6171_MSIH_x14672_y25120_patch02784.png,109.25,59.25,109.07,33.17,23.96,27.19
TCGA-CM-6171_MSIH_x17744_y18976_patch03115.png,114.46,62.91,113.83,36.61,26.66,26.59
TCGA-CM-6171_MSIH_x17744_y20512_patch03118.png,121.6,72.43,120.54,43.15,42.88,36.47
TCGA-CM-6171_MSIH_x19280_y15392_patch03279.png,135.37,88.11,134.76,40.67,44.99,36.56
TCGA-CM-6171_MSIH_x20304_y16928_patch03396.png,136.31,90.76,137.6,37.9,40.84,34.35
TCGA-CM-6171_MSIH_x20816_y18976_patch03455.png,152.71,95.19,142.65,32.43,31.2,26.22
TCGA-CM-6171_MSIH_x20816_y7200_patch03432.png,128.31,82.33,131.05,35.64,32.46,28.81
TCGA-CM-6171_MSIH_x24400_y6688_patch03843.png,124.18,73.16,121.57,40.31,35.44,32.65
TCGA-CM-6171_MSIH_x27472_y21024_patch04201.png,131.82,80.87,128.77,40.05,39.41,33.14
TCGA-CM-6171_MSIH_x27984_y12832_patch04240.png,119.69,67.71,117.56,34.95,26.92,26.22
TCGA-CM-6171_MSIH_x29008_y16416_patch04361.png,119.08,66.26,114.41,38.82,34.11,31.93
TCGA-CM-6171_MSIH_x30032_y26656_patch04497.png,132.25,73.99,123.1,38.83,32.58,30.22
TCGA-CM-6171_MSIH_x30032_y34336_patch04512.png,204.77,192.2,203.31,61.47,79.55,62.0
TCGA-CM-6171_MSIH_x32592_y18464_patch04737.png,119.04,71.58,119.86,40.78,36.23,33.23
TCGA-CM-6171_MSIH_x32592_y23584_patch04747.png,116.38,65.63,115.77,35.59,28.49,27.57
TCGA-CM-6171_MSIH_x34184_y31744_patch00025.png,125.45,76.89,126.67,32.03,24.59,23.52
TCGA-CM-6171_MSIH_x39808_y18408_patch01158.png,133.94,67.09,114.93,42.34,31.73,32.34
TCGA-CM-6171_MSIH_x39904_y26704_patch00182.png,135.1,84.25,130.67,45.42,45.78,39.46
TCGA-CM-6171_MSIH_x40928_y25168_patch00227.png,124.38,71.64,120.22,38.07,30.08,31.39
TCGA-CM-6171_MSIH_x41440_y30800_patch00262.png,123.89,75.14,124.19,34.39,27.56,28.13
TCGA-CM-6171_MSIH_x42368_y19944_patch01196.png,131.34,77.93,127.18,36.55,30.39,28.46
TCGA-CM-6171_MSIH_x43488_y33360_patch00358.png,131.63,84.55,131.41,39.83,36.32,33.52
TCGA-CM-6171_MSIH_x47072_y30288_patch00478.png,131.9,87.29,132.57,41.0,42.08,35.18
TCGA-CM-6171_MSIH_x50656_y32848_patch00571.png,124.49,76.2,124.5,40.23,38.62,32.98
TCGA-CM-6171_MSIH_x52096_y21480_patch01473.png,126.07,65.46,115.04,39.32,33.24,30.93
TCGA-CM-6171_MSIH_x60800_y23528_patch01889.png,117.65,62.05,112.78,33.58,22.5,24.46
TCGA-CM-6171_MSIH_x63872_y12264_patch02054.png,117.95,69.2,117.54,38.41,34.26,30.96
TCGA-CM-6171_MSIH_x71728_y25024_patch00794.png,108.35,48.67,96.4,39.49,22.39,24.34
TCGA-CM-6171_MSIH_x73776_y19904_patch00873.png,111.28,56.58,106.77,33.79,23.29,25.98
TCGA-CM-6171_MSIH_x77872_y18880_patch01011.png,105.14,47.14,94.42,41.0,29.28,29.65
TCGA-CM-6674_MSIH_x11569_y26112_patch00302.png,159.87,129.07,166.07,35.51,44.07,32.38
TCGA-CM-6674_MSIH_x18225_y38400_patch01053.png,166.84,131.99,166.66,46.41,54.42,40.79
TCGA-CM-6674_MSIH_x18225_y7168_patch00992.png,209.21,173.5,197.88,24.09,27.72,20.99
TCGA-CM-6674_MSIH_x19761_y25600_patch01234.png,180.21,117.36,157.41,39.6,40.08,32.63
TCGA-CM-6674_MSIH_x20785_y17920_patch01359.png,195.5,141.68,177.03,33.12,36.92,27.97
TCGA-CM-6674_MSIH_x20785_y41984_patch01406.png,74.39,56.66,74.5,66.06,56.59,64.68
TCGA-CM-6674_MSIH_x21297_y28160_patch01450.png,175.74,128.15,166.47,34.42,37.7,28.89
TCGA-CM-6674_MSIH_x22321_y18432_patch01574.png,199.52,150.78,182.45,35.08,47.53,34.64
TCGA-CM-6674_MSIH_x26417_y27648_patch02185.png,189.37,122.47,163.7,30.26,31.95,24.99
TCGA-CM-6674_MSIH_x26929_y17408_patch02240.png,184.65,117.37,161.38,19.15,21.3,16.98
TCGA-CM-6674_MSIH_x27441_y11264_patch02303.png,217.3,176.44,200.77,23.01,34.18,24.18
TCGA-CM-6674_MSIH_x28977_y16384_patch02527.png,194.75,134.93,171.31,33.26,39.5,30.29
TCGA-CM-6674_MSIH_x28977_y30208_patch02554.png,156.63,119.79,159.38,40.08,48.75,35.84
TCGA-CM-6674_MSIH_x28977_y6656_patch02508.png,216.73,182.34,203.48,27.04,39.7,27.88
TCGA-CM-6674_MSIH_x35121_y24064_patch03488.png,181.73,121.73,164.1,25.37,26.88,20.63
TCGA-CM-6674_MSIH_x35121_y27136_patch03494.png,186.23,122.53,163.63,32.11,34.03,26.71
TCGA-CM-6674_MSIH_x36657_y22016_patch03721.png,185.05,132.33,171.09,28.57,32.94,24.22
TCGA-CM-6674_MSIH_x37169_y36352_patch03828.png,156.29,126.02,163.47,41.22,51.29,36.82
TCGA-CM-6674_MSIH_x40753_y3584_patch04293.png,213.08,177.04,199.68,25.34,31.78,23.21
TCGA-CM-6674_MSIH_x42289_y25088_patch04557.png,192.26,131.41,171.32,25.29,27.83,21.22
TCGA-CM-6674_MSIH_x42801_y19456_patch04622.png,201.18,141.69,176.46,34.28,41.2,31.23
TCGA-CM-6674_MSIH_x43313_y4096_patch04671.png,230.78,210.41,221.64,18.55,32.79,22.01
TCGA-CM-6674_MSIH_x45873_y9728_patch05068.png,223.37,202.63,216.21,30.34,45.55,32.13
TCGA-CM-6674_MSIH_x48433_y5632_patch05440.png,230.01,215.95,224.28,24.53,37.55,26.04
TCGA-CM-6674_MSIH_x48945_y37888_patch05578.png,148.95,103.48,146.22,37.32,36.42,30.63
TCGA-CM-6674_MSIH_x49457_y29696_patch05636.png,185.11,161.22,186.56,49.19,63.13,45.98
TCGA-CM-6674_MSIH_x52529_y10752_patch05972.png,189.18,130.37,170.84,18.83,18.45,14.66
TCGA-CM-6674_MSIH_x54577_y23552_patch06225.png,206.4,144.3,179.69,24.42,30.97,24.38
TCGA-CM-6674_MSIH_x6961_y33792_patch00024.png,155.27,125.75,160.5,40.33,49.23,36.03
TCGA-CM-6674_MSIH_x6961_y37376_patch00031.png,157.82,129.18,163.86,39.83,49.92,35.9
TCGA-CM-6677_nonMSIH_x11048_y19456_patch00440.png,205.06,157.84,187.29,33.58,43.49,31.64
TCGA-CM-6677_nonMSIH_x13608_y16384_patch00659.png,173.2,120.31,159.01,52.2,46.24,37.49
TCGA-CM-6677_nonMSIH_x13608_y18944_patch00664.png,193.69,140.23,173.86,42.85,51.96,37.94
TCGA-CM-6677_nonMSIH_x14120_y14848_patch00701.png,181.55,117.97,159.07,41.18,35.6,29.17
TCGA-CM-6677_nonMSIH_x14120_y15360_patch00702.png,165.95,109.92,152.74,44.52,37.67,31.61
TCGA-CM-6677_nonMSIH_x14632_y21504_patch00758.png,166.78,128.63,165.96,45.29,49.18,37.72
TCGA-CM-6677_nonMSIH_x17192_y31744_patch00998.png,238.86,236.76,237.18,11.22,20.28,14.33
TCGA-CM-6677_nonMSIH_x18728_y32256_patch01144.png,216.6,194.59,209.72,37.27,55.33,38.64
TCGA-CM-6677_nonMSIH_x24872_y15360_patch01761.png,147.93,110.54,154.19,34.4,33.25,27.13
TCGA-CM-6677_nonMSIH_x26408_y26624_patch01950.png,157.77,115.22,157.83,32.21,32.09,25.55
TCGA-CM-6677_nonMSIH_x27432_y15360_patch02053.png,170.17,126.53,165.34,38.31,38.74,31.59
TCGA-CM-6677_nonMSIH_x28968_y10240_patch02217.png,158.02,116.09,157.11,42.6,41.7,33.76
TCGA-CM-6677_nonMSIH_x34088_y33792_patch02731.png,215.63,209.22,212.19,58.59,65.69,60.83
TCGA-CM-6677_nonMSIH_x41256_y27648_patch03352.png,188.7,156.06,183.32,49.56,67.31,47.63
TCGA-CM-6677_nonMSIH_x42792_y27136_patch03511.png,155.96,114.25,155.69,40.76,43.12,34.05
TCGA-CM-6677_nonMSIH_x44840_y25600_patch03718.png,156.61,119.21,157.07,52.33,63.2,46.76
TCGA-CM-6677_nonMSIH_x47912_y11776_patch03998.png,134.62,85.69,134.58,34.76,29.37,26.76
TCGA-CM-6677_nonMSIH_x47912_y25600_patch04020.png,135.67,91.27,137.11,42.46,38.99,33.44
TCGA-CM-6677_nonMSIH_x49448_y15360_patch04113.png,133.61,89.43,136.08,44.88,42.8,37.04
TCGA-CM-6677_nonMSIH_x49960_y13824_patch04136.png,135.7,92.62,139.45,40.74,37.52,32.16
TCGA-CM-6677_nonMSIH_x49960_y16384_patch04141.png,141.16,98.68,143.35,45.71,47.47,37.35
TCGA-CM-6677_nonMSIH_x55080_y6656_patch04434.png,190.7,148.0,179.95,44.18,48.87,37.45
TCGA-CM-6677_nonMSIH_x55592_y2048_patch04461.png,226.56,211.71,219.6,29.41,52.75,37.07
TCGA-CM-6677_nonMSIH_x55592_y9728_patch04476.png,181.28,128.63,168.28,30.52,32.11,25.05
TCGA-CM-6677_nonMSIH_x56104_y14848_patch04523.png,145.34,104.03,147.82,43.41,41.77,34.65
TCGA-CM-6677_nonMSIH_x57128_y20480_patch04612.png,136.77,91.82,137.28,44.5,38.92,34.57
TCGA-CM-6677_nonMSIH_x58152_y19456_patch04688.png,145.08,92.21,138.23,44.36,37.71,33.09
TCGA-CM-6677_nonMSIH_x59176_y19968_patch04768.png,140.43,97.39,143.65,37.56,34.2,29.11
TCGA-CM-6677_nonMSIH_x61736_y15360_patch04947.png,152.14,109.96,153.51,37.1,37.09,29.94
TCGA-CM-6677_nonMSIH_x6952_y13312_patch00105.png,214.57,163.01,190.54,30.34,42.08,30.56
TCGA-CM-6678_nonMSIH_x13778_y29076_patch00042.png,223.72,217.79,222.71,45.61,58.64,43.49
TCGA-CM-6678_nonMSIH_x14290_y28564_patch00051.png,180.57,157.82,182.58,57.69,69.87,51.87
TCGA-CM-6678_nonMSIH_x15826_y16276_patch00083.png,239.24,235.28,236.63,11.59,20.83,13.65
TCGA-CM-6678_nonMSIH_x19764_y24673_patch00180.png,207.87,173.86,196.28,46.46,64.63,46.36
TCGA-CM-6678_nonMSIH_x23348_y27745_patch00295.png,191.07,137.86,175.36,34.4,39.26,29.7
TCGA-CM-6678_nonMSIH_x23860_y22625_patch00315.png,194.1,157.89,188.39,25.61,33.48,24.78
TCGA-CM-6678_nonMSIH_x24884_y26209_patch00396.png,150.28,117.6,155.99,54.6,66.08,48.3
TCGA-CM-6678_nonMSIH_x25396_y24673_patch00434.png,172.62,146.67,176.63,58.98,73.51,52.41
TCGA-CM-6678_nonMSIH_x26420_y20065_patch00502.png,188.56,146.05,179.47,38.17,48.23,35.28
TCGA-CM-6678_nonMSIH_x26420_y25697_patch00512.png,183.24,144.89,177.74,48.21,58.58,42.33
TCGA-CM-6678_nonMSIH_x26932_y9313_patch00535.png,227.92,227.51,225.53,42.63,46.7,45.01
TCGA-CM-6678_nonMSIH_x27444_y14433_patch00578.png,227.27,201.1,215.38,26.67,53.19,34.81
TCGA-CM-6678_nonMSIH_x28468_y23137_patch00702.png,178.89,135.16,171.0,41.84,45.48,34.94
TCGA-CM-6678_nonMSIH_x28468_y28769_patch00713.png,141.6,98.63,142.34,48.79,55.94,43.39
TCGA-CM-6678_nonMSIH_x29492_y24161_patch00803.png,164.0,133.53,168.71,52.21,64.4,45.84
TCGA-CM-6678_nonMSIH_x31028_y12897_patch00946.png,224.64,202.85,215.92,32.51,55.94,38.41
TCGA-CM-6678_nonMSIH_x32052_y30817_patch01095.png,184.72,138.03,173.12,41.76,56.13,41.89
TCGA-CM-6678_nonMSIH_x32052_y33889_patch01101.png,134.43,98.99,140.79,54.8,63.87,48.53
TCGA-CM-6678_nonMSIH_x32564_y26721_patch01147.png,177.69,123.27,163.6,36.26,38.05,30.27
TCGA-CM-6678_nonMSIH_x34100_y18529_patch01296.png,168.82,130.23,168.07,43.89,54.71,39.53
TCGA-CM-6678_nonMSIH_x35124_y7265_patch01377.png,231.41,222.75,227.61,27.77,38.98,29.09
TCGA-CM-6678_nonMSIH_x35636_y23649_patch01453.png,174.22,119.73,160.88,41.14,49.94,37.44
TCGA-CM-6678_nonMSIH_x37684_y29793_patch01634.png,144.58,107.83,149.1,49.0,55.2,42.91
TCGA-CM-6678_nonMSIH_x38196_y22625_patch01668.png,196.5,181.42,199.56,57.14,72.05,51.61
TCGA-CM-6678_nonMSIH_x39220_y21089_patch01742.png,154.46,121.55,162.13,36.25,38.91,29.49
TCGA-CM-6678_nonMSIH_x40756_y9313_patch01828.png,191.88,147.98,182.36,32.7,43.31,30.96
TCGA-CM-6678_nonMSIH_x41780_y17505_patch01915.png,184.3,141.9,177.02,38.0,44.56,33.55
TCGA-CM-6678_nonMSIH_x42804_y14433_patch01971.png,183.89,149.43,181.44,39.57,46.74,34.78
TCGA-CM-6678_nonMSIH_x44340_y15457_patch02062.png,180.66,137.59,174.0,39.9,41.86,32.61
TCGA-CM-6678_nonMSIH_x45876_y12385_patch02132.png,161.59,121.13,160.54,46.91,53.02,40.01
TCGA-D5-5537_nonMSIH_x28168_y19456_patch00071.png,185.79,157.09,186.41,42.26,50.76,34.91
TCGA-D5-5537_nonMSIH_x29192_y18944_patch00137.png,192.03,167.54,193.19,43.9,53.68,36.73
TCGA-D5-5537_nonMSIH_x32264_y22016_patch00393.png,207.84,188.2,205.04,42.24,57.04,40.8
TCGA-D5-5537_nonMSIH_x32264_y24576_patch00398.png,187.07,158.62,188.04,41.23,45.46,31.87
TCGA-D5-5537_nonMSIH_x34312_y31232_patch00599.png,175.57,145.43,174.37,45.54,51.4,39.56
TCGA-D5-5537_nonMSIH_x34824_y10752_patch00608.png,198.63,178.0,199.27,46.08,55.35,38.44
TCGA-D5-5537_nonMSIH_x35336_y22528_patch00682.png,188.43,160.76,189.42,40.11,46.91,32.57
TCGA-D5-5537_nonMSIH_x36360_y14848_patch00765.png,191.7,160.11,187.71,42.53,50.5,35.59
TCGA-D5-5537_nonMSIH_x38408_y12288_patch00959.png,217.26,191.21,204.55,30.82,47.69,38.24
TCGA-D5-5537_nonMSIH_x38920_y8192_patch01000.png,212.45,198.8,212.41,40.74,50.81,35.19
TCGA-D5-5537_nonMSIH_x38920_y9216_patch01002.png,201.91,184.38,203.8,43.32,51.83,36.08
TCGA-D5-5537_nonMSIH_x39944_y24064_patch01128.png,183.18,152.24,182.17,44.9,52.12,36.6
TCGA-D5-5537_nonMSIH_x40968_y10752_patch01195.png,221.96,205.3,214.78,28.07,41.3,31.31
TCGA-D5-5537_nonMSIH_x40968_y19968_patch01213.png,189.64,164.27,191.6,44.92,49.62,35.08
TCGA-D5-5537_nonMSIH_x41480_y12800_patch01250.png,217.97,190.18,205.73,28.99,39.89,29.45
TCGA-D5-5537_nonMSIH_x41992_y8192_patch01293.png,220.15,203.8,214.66,28.15,40.92,29.68
TCGA-D5-5537_nonMSIH_x44040_y1536_patch01496.png,233.5,225.01,228.4,19.42,32.3,24.12
TCGA-D5-5537_nonMSIH_x44040_y17408_patch01527.png,200.15,178.48,200.39,38.61,42.02,29.7
TCGA-D5-5537_nonMSIH_x44040_y30208_patch01552.png,203.75,183.45,202.81,44.75,62.99,42.01
TCGA-D5-5537_nonMSIH_x46088_y7680_patch01730.png,217.78,191.49,207.94,24.67,33.84,24.52
TCGA-D5-5537_nonMSIH_x50184_y18432_patch02169.png,205.77,182.94,202.62,34.87,41.67,30.39
TCGA-D5-5537_nonMSIH_x50696_y10752_patch02195.png,236.91,232.71,235.16,15.94,26.05,18.35
TCGA-D5-5537_nonMSIH_x51208_y13824_patch02246.png,207.09,168.39,191.26,33.83,40.22,30.0
TCGA-D5-5537_nonMSIH_x55304_y28160_patch02640.png,186.42,147.46,180.67,35.92,43.78,30.24
TCGA-D5-5537_nonMSIH_x58376_y7680_patch02901.png,223.96,204.34,215.7,24.92,36.03,26.48
TCGA-D5-5537_nonMSIH_x59400_y24576_patch03000.png,195.59,164.01,189.24,45.67,61.71,44.12
TCGA-D5-5537_nonMSIH_x59400_y29184_patch03009.png,198.84,160.87,188.52,37.59,43.51,31.61
TCGA-D5-5537_nonMSIH_x64008_y20480_patch03425.png,185.88,146.73,178.52,45.08,51.63,37.69
TCGA-D5-5537_nonMSIH_x66056_y22016_patch03635.png,191.6,155.86,185.61,40.77,48.22,34.2
TCGA-D5-5537_nonMSIH_x66056_y6656_patch03605.png,230.8,221.17,226.96,24.8,39.01,27.85
TCGA-D5-6530_MSIH_x11440_y30232_patch03283.png,194.93,157.9,187.29,34.74,47.94,32.54
TCGA-D5-6530_MSIH_x13488_y23576_patch03415.png,218.69,202.34,213.33,27.73,39.59,29.22
TCGA-D5-6530_MSIH_x13488_y29208_patch03426.png,207.15,177.62,198.9,34.45,55.33,36.66
TCGA-D5-6530_MSIH_x15536_y29720_patch03573.png,200.03,165.37,191.75,35.38,51.37,34.64
TCGA-D5-6530_MSIH_x18608_y31256_patch03791.png,213.65,191.52,208.03,36.33,56.23,37.71
TCGA-D5-6530_MSIH_x19632_y19480_patch03847.png,236.03,233.37,235.08,16.23,23.14,16.15
TCGA-D5-6530_MSIH_x19632_y32792_patch03871.png,198.97,164.52,191.93,33.44,46.64,31.33
TCGA-D5-6530_MSIH_x20144_y23064_patch03894.png,229.75,220.93,226.45,21.02,32.66,23.6
TCGA-D5-6530_MSIH_x25264_y28696_patch04291.png,216.73,199.43,213.05,30.45,44.06,30.57
TCGA-D5-6530_MSIH_x3248_y18456_patch02781.png,229.65,222.8,227.46,20.58,31.09,22.3
TCGA-D5-6530_MSIH_x3248_y22040_patch02786.png,215.95,200.89,213.07,29.57,40.05,29.08
TCGA-D5-6530_MSIH_x35504_y34328_patch05114.png,194.9,161.73,190.83,33.37,42.51,29.32
TCGA-D5-6530_MSIH_x38064_y25624_patch05298.png,235.21,230.79,233.81,17.15,26.88,18.1
TCGA-D5-6530_MSIH_x4272_y20504_patch02835.png,224.37,215.99,222.55,25.08,36.42,25.72
TCGA-D5-6530_MSIH_x55121_y29840_patch00370.png,203.97,179.5,202.16,32.75,43.54,29.24
TCGA-D5-6530_MSIH_x56145_y31376_patch00440.png,202.91,177.81,200.99,34.51,45.35,30.82
TCGA-D5-6530_MSIH_x57169_y28816_patch00500.png,202.74,177.08,200.92,34.02,44.87,30.16
TCGA-D5-6530_MSIH_x57681_y21136_patch00521.png,227.56,219.56,226.23,23.35,33.23,23.8
TCGA-D5-6530_MSIH_x58193_y28816_patch00570.png,199.14,172.54,196.95,31.86,40.62,28.02
TCGA-D5-6530_MSIH_x59217_y34960_patch00649.png,199.96,172.26,198.26,31.9,40.17,27.53
TCGA-D5-6530_MSIH_x63825_y37008_patch00928.png,204.45,179.77,203.21,31.35,41.16,27.52
TCGA-D5-6530_MSIH_x66897_y35472_patch01120.png,200.22,172.87,198.89,32.55,41.94,28.38
TCGA-D5-6530_MSIH_x67921_y37520_patch01192.png,200.67,174.28,199.99,31.0,39.31,26.71
TCGA-D5-6530_MSIH_x68945_y24720_patch01234.png,231.32,223.64,227.07,21.22,33.95,28.44
TCGA-D5-6530_MSIH_x73041_y19088_patch01557.png,224.91,214.17,222.14,24.64,36.15,26.02
TCGA-D5-6530_MSIH_x73041_y35984_patch01590.png,203.09,178.86,202.17,32.79,43.15,29.09
TCGA-D5-6530_MSIH_x74065_y33936_patch01683.png,203.92,178.76,202.01,33.45,44.48,30.03
TCGA-D5-6530_MSIH_x80209_y36496_patch02148.png,199.88,175.07,199.55,33.93,43.48,29.59
TCGA-D5-6530_MSIH_x85329_y22672_patch02513.png,227.5,218.96,226.02,27.14,38.98,26.68
TCGA-D5-6530_MSIH_x87889_y32400_patch02701.png,141.07,120.43,139.31,94.17,84.02,92.37
TCGA-D5-6532_nonMSIH_x19680_y29984_patch00239.png,208.61,184.96,203.45,35.91,46.68,32.51
TCGA-D5-6532_nonMSIH_x20704_y15648_patch00287.png,235.79,232.04,233.17,17.45,26.43,18.97
TCGA-D5-6532_nonMSIH_x21728_y28960_patch00401.png,201.2,175.74,196.46,43.68,52.58,37.61
TCGA-D5-6532_nonMSIH_x23776_y8992_patch00577.png,219.32,195.72,205.1,28.34,43.1,35.91
TCGA-D5-6532_nonMSIH_x25312_y16160_patch00759.png,216.46,202.49,213.46,31.94,40.78,29.28
TCGA-D5-6532_nonMSIH_x26848_y22816_patch00937.png,204.82,175.42,195.73,44.48,54.25,39.45
TCGA-D5-6532_nonMSIH_x27360_y14112_patch00968.png,219.83,206.93,216.59,28.15,36.15,26.41
TCGA-D5-6532_nonMSIH_x27360_y35104_patch01009.png,210.22,179.09,198.65,31.49,37.21,27.22
TCGA-D5-6532_nonMSIH_x27872_y13088_patch01017.png,229.62,221.22,226.85,18.38,26.1,18.52
TCGA-D5-6532_nonMSIH_x31968_y18208_patch01470.png,223.23,206.01,216.27,20.98,27.84,20.4
TCGA-D5-6532_nonMSIH_x35552_y38176_patch01907.png,204.16,174.0,196.84,36.64,51.18,35.73
TCGA-D5-6532_nonMSIH_x36064_y25376_patch01948.png,210.62,183.95,202.06,40.61,49.1,35.09
TCGA-D5-6532_nonMSIH_x37600_y22816_patch02134.png,221.07,200.53,212.55,29.59,40.83,29.43
TCGA-D5-6532_nonMSIH_x37600_y41760_patch02171.png,171.01,148.8,163.14,29.0,34.34,25.17
TCGA-D5-6532_nonMSIH_x38624_y13600_patch02252.png,227.59,214.24,221.87,17.8,23.85,17.52
TCGA-D5-6532_nonMSIH_x38624_y18720_patch02258.png,224.29,211.0,218.23,19.02,25.21,19.49
TCGA-D5-6532_nonMSIH_x40672_y41248_patch02552.png,198.03,169.34,185.46,36.71,45.33,33.88
TCGA-D5-6532_nonMSIH_x41184_y37152_patch02607.png,207.69,180.8,201.53,34.74,47.63,32.76
TCGA-D5-6532_nonMSIH_x42720_y16672_patch02754.png,228.13,213.15,221.59,16.59,21.51,15.55
TCGA-D5-6532_nonMSIH_x42720_y41248_patch02802.png,187.53,156.22,176.57,38.8,48.08,35.67
TCGA-D5-6532_nonMSIH_x43744_y35104_patch02916.png,220.33,198.62,211.58,25.74,33.31,24.32
TCGA-D5-6532_nonMSIH_x45792_y14112_patch03125.png,227.81,216.23,222.84,21.53,26.9,19.52
TCGA-D5-6532_nonMSIH_x47328_y31008_patch03340.png,222.61,200.32,211.96,23.81,32.73,24.77
TCGA-D5-6532_nonMSIH_x48352_y24352_patch03441.png,229.1,212.93,220.8,21.79,32.76,24.7
TCGA-D5-6532_nonMSIH_x48352_y34080_patch03460.png,221.13,201.42,213.59,28.47,38.98,28.05
TCGA-D5-6532_nonMSIH_x49376_y25888_patch03553.png,225.93,206.12,216.28,21.32,29.92,22.3
TCGA-D5-6532_nonMSIH_x50400_y38176_patch03684.png,220.44,206.46,217.33,30.99,40.13,28.19
TCGA-D5-6532_nonMSIH_x50912_y25888_patch03713.png,228.15,208.93,217.96,18.19,25.81,19.64
TCGA-D5-6532_nonMSIH_x51424_y37664_patch03786.png,226.16,211.77,220.72,22.15,29.84,21.76
TCGA-D5-6532_nonMSIH_x52960_y29472_patch03910.png,227.21,197.64,210.84,19.3,29.14,21.92
TCGA-D5-6534_nonMSIH_x14064_y12800_patch02018.png,222.56,198.77,212.48,27.59,43.52,30.26
TCGA-D5-6534_nonMSIH_x18160_y12800_patch02485.png,199.13,170.17,194.74,38.23,42.0,30.25
TCGA-D5-6534_nonMSIH_x18672_y32768_patch02589.png,233.79,227.05,230.16,19.73,31.79,25.03
TCGA-D5-6534_nonMSIH_x19184_y34304_patch02659.png,229.52,220.72,224.72,24.44,36.47,28.47
TCGA-D5-6534_nonMSIH_x19696_y4608_patch02674.png,227.3,217.99,223.28,24.24,32.9,24.7
TCGA-D5-6534_nonMSIH_x19696_y5632_patch02676.png,232.91,228.2,230.63,20.34,28.76,22.2
TCGA-D5-6534_nonMSIH_x20720_y26112_patch02862.png,193.43,166.4,191.45,44.14,49.99,35.64
TCGA-D5-6534_nonMSIH_x20720_y26624_patch02863.png,194.75,167.91,192.42,42.29,47.99,34.35
TCGA-D5-6534_nonMSIH_x21232_y18944_patch02919.png,187.97,158.37,185.8,45.69,52.21,37.55
TCGA-D5-6534_nonMSIH_x22256_y25600_patch03074.png,173.64,142.28,175.27,49.24,51.2,37.31
TCGA-D5-6534_nonMSIH_x22256_y6656_patch03037.png,203.14,179.34,200.58,37.88,42.73,30.24
TCGA-D5-6534_nonMSIH_x23792_y22016_patch03264.png,211.72,193.13,207.38,44.6,61.81,44.31
TCGA-D5-6534_nonMSIH_x23792_y7168_patch03247.png,197.12,171.0,194.72,43.77,49.65,34.96
TCGA-D5-6534_nonMSIH_x24816_y34304_patch03369.png,185.84,156.7,182.76,51.23,53.82,39.76
TCGA-D5-6534_nonMSIH_x24816_y5120_patch03342.png,166.49,140.67,171.14,53.34,52.14,38.63
TCGA-D5-6534_nonMSIH_x26352_y4096_patch03450.png,196.03,169.07,193.14,43.14,47.43,34.01
TCGA-D5-6534_nonMSIH_x58601_y14240_patch00153.png,217.83,183.2,202.79,23.75,36.72,25.2
TCGA-D5-6534_nonMSIH_x60649_y8608_patch00314.png,218.23,189.14,206.07,23.66,32.35,23.02
TCGA-D5-6534_nonMSIH_x61161_y27552_patch00394.png,230.32,220.88,226.63,27.2,39.08,28.98
TCGA-D5-6534_nonMSIH_x65769_y32160_patch00928.png,212.56,195.52,209.15,32.66,41.11,29.49
TCGA-D5-6534_nonMSIH_x65769_y8608_patch00882.png,225.61,209.87,218.32,26.16,38.89,29.32
TCGA-D5-6534_nonMSIH_x66281_y23456_patch00975.png,199.29,170.29,195.18,39.86,47.68,33.25
TCGA-D5-6534_nonMSIH_x67305_y30624_patch01124.png,188.82,161.58,189.24,45.14,46.96,33.63
TCGA-D5-6534_nonMSIH_x67305_y4512_patch01073.png,227.48,203.32,209.92,27.24,56.76,49.42
TCGA-D5-6534_nonMSIH_x68329_y30624_patch01263.png,174.84,146.48,179.93,48.93,49.79,35.18
TCGA-D5-6534_nonMSIH_x68841_y12704_patch01299.png,176.99,139.5,174.45,48.01,48.65,35.48
TCGA-D5-6534_nonMSIH_x69353_y10144_patch01368.png,189.28,156.49,185.96,46.31,49.06,35.15
TCGA-D5-6534_nonMSIH_x69353_y36256_patch01418.png,190.24,172.92,195.06,52.89,56.59,39.92
TCGA-D5-6534_nonMSIH_x69353_y9120_patch01366.png,196.29,166.47,192.68,42.09,46.06,32.88
TCGA-D5-6534_nonMSIH_x70889_y6560_patch01544.png,202.91,175.71,198.18,41.08,44.1,31.25
TCGA-D5-6535_nonMSIH_x22617_y5632_patch00090.png,205.62,163.59,185.41,34.79,43.71,33.28
TCGA-D5-6535_nonMSIH_x23129_y4608_patch00107.png,200.53,145.52,172.37,30.09,39.68,31.28
TCGA-D5-6535_nonMSIH_x24665_y10240_patch00201.png,218.57,163.25,185.81,20.34,31.59,24.39
TCGA-D5-6535_nonMSIH_x28249_y15872_patch00496.png,209.23,160.18,182.74,34.83,53.83,40.93
TCGA-D5-6535_nonMSIH_x28249_y7680_patch00480.png,217.93,174.99,194.13,25.14,47.71,34.35
TCGA-D5-6535_nonMSIH_x30297_y15872_patch00684.png,214.48,162.62,185.66,21.77,30.81,24.14
